time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-11-13T10:21:49.345Z,41.9021,-119.6462,0.4199,2.74,ml,6,144.53,0.489,0.1275,nn,nn00467636,2014-11-13T19:23:58.817Z,"67km SE of Lakeview, Oregon",earthquake
2014-11-13T10:18:08.830Z,38.7996674,-122.7388306,2.07,0.5,md,7,95,0.01649,0.01,nc,nc72342250,2014-11-13T10:49:02.400Z,"2km SSW of Cobb, California",earthquake
2014-11-13T10:15:21.160Z,40.3945,-121.4826667,6.97,1.26,md,9,161,0.04552,0.1,nc,nc72342240,2014-11-14T22:51:07.912Z,"23km WNW of Chester, California",earthquake
2014-11-13T10:11:06.000Z,64.8283,-147.3212,9.1,1.3,ml,,,,0.43,ak,ak11440065,2014-11-19T01:32:34.688Z,"8km N of North Pole, Alaska",earthquake
2014-11-13T10:10:05.000Z,60.6179,-143.0315,11.5,0.7,ml,,,,0.46,ak,ak11440066,2014-11-19T01:32:08.669Z,"69km NNW of Cape Yakataga, Alaska",earthquake
2014-11-13T10:01:48.810Z,38.7615013,-122.7340012,2.05,0.9,md,13,86,0.01202,0.03,nc,nc72342230,2014-11-13T10:17:02.156Z,"2km SE of The Geysers, California",earthquake
2014-11-13T09:41:27.000Z,53.7554,-165.8072,63.9,2.8,ml,,,,0.44,ak,ak11440062,2014-11-19T01:32:53.119Z,"42km S of Akutan, Alaska",earthquake
2014-11-13T09:37:53.860Z,38.415,20.357,10,4.4,mb,,55,1.662,1.42,us,usc000sww7,2014-11-13T17:40:31.143Z,"24km NNW of Lixourion, Greece",earthquake
2014-11-13T09:25:18.760Z,38.7944984,-122.8018341,3.3,1.22,md,20,72,0.01095,0.02,nc,nc72342215,2014-11-13T12:14:02.410Z,"4km WNW of The Geysers, California",earthquake
2014-11-13T09:23:08.930Z,35.6865,-121.1306667,6.6,2.68,md,82,97,0.01926,0.07,nc,nc72342210,2014-11-14T03:58:04.245Z,"7km NE of San Simeon, California",earthquake
2014-11-13T09:03:59.140Z,33.368,-116.3151667,1.1,0.7,ml,22,153,0.1311,0.31,ci,ci37060623,2014-11-13T17:49:40.840Z,"13km NNE of Borrego Springs, California",earthquake
2014-11-13T09:02:10.000Z,62.826,-150.7906,85.9,1.4,ml,,,,0.48,ak,ak11440059,2014-11-19T01:32:10.684Z,"66km NNW of Talkeetna, Alaska",earthquake
2014-11-13T09:00:41.070Z,40.3971667,-121.4721667,9.1,1.64,md,9,159,0.03745,0.06,nc,nc72342195,2014-11-19T07:01:05.055Z,"22km WNW of Chester, California",earthquake
2014-11-13T08:57:13.961Z,41.9172,-119.6195,1.5085,2.56,ml,4,140.93,0.509,0.0287,nn,nn00467634,2014-11-13T19:18:21.833Z,"65km ESE of Lakeview, Oregon",earthquake
2014-11-13T08:56:41.200Z,19.4078,-155.6325,3.7,0.7,Md,,183.6,0.00898315,0.02,hv,hv60801686,2014-11-13T20:45:10.100Z,"24km ESE of Honaunau-Napoopoo, Hawaii",earthquake
2014-11-13T08:49:20.340Z,4.7097,94.93,35,4.9,mb,,155,2.074,0.93,us,usc000swvx,2014-11-13T16:52:02.715Z,"103km SSW of Banda Aceh, Indonesia",earthquake
2014-11-13T08:46:15.700Z,18.0715,-67.0046,3,1.1,Md,3,234,0.10779783,0.18,pr,pr14317003,2014-11-13T15:38:56.012Z,"4km ESE of San German, Puerto Rico",earthquake
2014-11-13T08:43:09.909Z,41.8933,-119.6181,9.9177,1.6,ml,3,155.15,0.51,0.117,nn,nn00467755,2014-11-14T00:45:05.442Z,"68km ESE of Lakeview, Oregon",earthquake
2014-11-13T08:38:09.260Z,33.3641667,-116.2751667,5.28,0.71,ml,15,190,0.1526,0.28,ci,ci37060615,2014-11-13T17:49:58.820Z,"15km NE of Borrego Springs, California",earthquake
2014-11-13T08:37:43.706Z,41.8643,-119.625,0.7166,1.37,ml,3,321.57,0.506,0.0548,nn,nn00467754,2014-11-14T00:36:13.732Z,"69km ESE of Lakeview, Oregon",earthquake
2014-11-13T08:29:58.330Z,38.822834,-122.8463364,1.74,0.46,md,6,107,0.01787,0.01,nc,nc72342190,2014-11-13T09:06:03.548Z,"9km WNW of The Geysers, California",earthquake
2014-11-13T08:17:34.316Z,41.9239,-119.6657,0.6399,1.87,ml,4,229.79,0.475,0.1414,nn,nn00467633,2014-11-14T00:31:47.339Z,"63km ESE of Lakeview, Oregon",earthquake
2014-11-13T08:14:51.440Z,33.3693333,-116.3021667,5.06,0.52,ml,16,120,0.1394,0.22,ci,ci37060607,2014-11-13T17:50:06.600Z,"14km NNE of Borrego Springs, California",earthquake
2014-11-13T08:14:14.550Z,38.7879982,-122.7506638,3.27,0.79,md,9,116,0.0209,0.02,nc,nc72342185,2014-11-13T08:51:02.188Z,"1km NNE of The Geysers, California",earthquake
2014-11-13T08:13:12.890Z,37.6471667,-119.0345,1.84,0.43,md,10,130,0.006506,0.05,nc,nc72342180,2014-11-15T00:05:03.545Z,"5km W of Mammoth Lakes, California",earthquake
2014-11-13T08:12:07.930Z,37.6459999,-119.0354996,2.4,2.02,md,27,64,0.006532,0.07,nc,nc72342175,2014-11-13T18:03:02.107Z,"5km SW of Mammoth Lakes, California",earthquake
2014-11-13T08:12:07.244Z,41.8648,-119.6214,0,1.14,ml,3,321.59,0.509,0.0616,nn,nn00467702,2014-11-13T20:45:54.432Z,"69km ESE of Lakeview, Oregon",earthquake
2014-11-13T08:11:13.661Z,41.888,-119.6208,0.0272,1.66,ml,3,319.76,0.508,0.0002,nn,nn00467750,2014-11-13T23:43:37.005Z,"68km ESE of Lakeview, Oregon",earthquake
2014-11-13T08:01:59.700Z,19.7652,-156.108,11.2,1.8,Md,,259.2,0.14373045,0.2,hv,hv60801661,2014-11-13T20:30:43.948Z,"13km WNW of Kalaoa, Hawaii",earthquake
2014-11-13T07:59:04.000Z,53.2271,-166.7642,47.1,1.7,ml,,,,0.17,ak,ak11445289,2014-11-19T01:31:56.064Z,"73km SSW of Unalaska, Alaska",earthquake
2014-11-13T07:53:16.450Z,38.8193321,-122.7799988,1.85,1.56,md,21,40,0.01363,0.03,nc,nc72342170,2014-11-13T10:34:02.399Z,"4km W of Cobb, California",earthquake
2014-11-13T07:47:43.460Z,38.7584991,-122.7291641,2.71,0.55,md,10,94,0.01333,0.02,nc,nc72342160,2014-11-13T08:20:02.092Z,"3km SE of The Geysers, California",earthquake
2014-11-13T07:34:06.000Z,63.5071,-151.1251,9.4,0.7,ml,,,,0.43,ak,ak11440056,2014-11-19T01:32:36.667Z,"109km W of Cantwell, Alaska",earthquake
2014-11-13T07:30:22.440Z,33.3685,-116.281,3.22,0.84,ml,18,188,0.08327,0.19,ci,ci37060599,2014-11-13T22:12:12.440Z,"15km NE of Borrego Springs, California",earthquake
2014-11-13T07:29:45.200Z,19.1348,-155.4132,41.6,2.2,md,,233.999981280001,0.05389892,0.15,hv,hv60801626,2014-11-13T07:32:51.000Z,"10km SE of Pahala, Hawaii",earthquake
2014-11-13T07:14:48.000Z,63.0913,-151.0046,125,1.3,ml,,,,0.29,ak,ak11445287,2014-11-19T01:32:43.685Z,"97km NNW of Talkeetna, Alaska",earthquake
2014-11-13T07:03:30.937Z,41.8832,-119.6185,0.2542,1.23,ml,3,320.19,0.51,0.001,nn,nn00467753,2014-11-14T00:27:16.191Z,"69km ESE of Lakeview, Oregon",earthquake
2014-11-13T06:58:10.700Z,48.4045,-114.1088,8,1.3,mc,14,136.799989056001,0.5443791,0.26,mb,mb14566152,2014-11-17T20:40:42.842Z,"6km ENE of Columbia Falls, Montana",earthquake
2014-11-13T06:54:11.620Z,36.7859993,-121.2636642,10.93,1.34,md,17,167,0.04178,0.04,nc,nc72342140,2014-11-13T07:23:02.200Z,"9km ESE of Ridgemark, California",earthquake
2014-11-13T06:47:14.000Z,41.8235,-119.6737,0,2.3,Md,,216,0.4761071,0.53,uw,uw60914827,2014-11-13T07:23:29.799Z,"68km SE of Lakeview, Oregon",earthquake
2014-11-13T06:36:07.489Z,41.9009,-119.6224,0,4.59,ml,7,80.61,0.507,0.0742,nn,nn00467620,2014-11-13T19:58:48.597Z,"63km ESE of Lakeview, Oregon",earthquake
2014-11-13T06:29:21.000Z,60.1254,-141.5053,0,1.3,ml,,,,0.3,ak,ak11440055,2014-11-19T01:31:28.233Z,"51km E of Cape Yakataga, Alaska",earthquake
2014-11-13T06:28:58.171Z,41.883,-119.6216,0.8258,1.35,ml,3,243.03,0.508,0.0507,nn,nn00467625,2014-11-13T07:16:53.028Z,"68km ESE of Lakeview, Oregon",earthquake
2014-11-13T06:27:34.760Z,-20.2845,169.426,35,4.6,mb,,123,3.302,1.04,us,usc000swv7,2014-11-13T14:30:05.110Z,"83km SSE of Isangel, Vanuatu",earthquake
2014-11-13T06:17:16.000Z,63.2917,-151.3741,10.7,1.3,ml,,,,0.66,ak,ak11440053,2014-11-19T01:31:30.441Z,"121km W of Cantwell, Alaska",earthquake
2014-11-13T06:15:55.550Z,38.8323333,-122.7965,0.72,0.32,md,8,116,0.007741,0.06,nc,nc72342120,2014-11-19T04:28:02.505Z,"6km W of Cobb, California",earthquake
2014-11-13T06:15:24.760Z,32.0031667,-115.7448333,0.04,2.09,ml,12,124,0.1726,0.26,ci,ci37060591,2014-11-13T18:22:26.800Z,"59km WSW of Alberto Oviedo Mota, Mexico",earthquake
2014-11-13T06:11:14.690Z,33.558,-116.7758333,4.11,0.43,ml,21,56,0.03301,0.26,ci,ci37060583,2014-11-13T17:56:05.320Z,"9km W of Anza, California",earthquake
2014-11-13T06:09:19.780Z,34.4658333,-117.9565,8.99,0.69,ml,12,89,0.01688,0.14,ci,ci37060575,2014-11-13T22:31:29.910Z,"6km SSE of Littlerock, California",earthquake
2014-11-13T06:02:33.700Z,41.8836,-119.6411,0.5329,3.19,ml,3,127.23,0.493,0,nn,nn00467615,2014-11-13T14:05:11.286Z,"63km SE of Lakeview, Oregon",earthquake
2014-11-13T06:02:25.990Z,34.3138333,-116.846,8.71,1.74,ml,69,38,0.08046,0.15,ci,ci37060567,2014-11-13T18:51:59.040Z,"5km N of Big Bear City, California",earthquake
2014-11-13T05:59:39.400Z,46.2908,-123.1628,19.8,1,Md,,129.6,0.18864621,0.07,uw,uw60914807,2014-11-13T07:09:13.225Z,"18km NW of West Longview, Washington",earthquake
2014-11-13T05:47:00.000Z,62.3103,-149.6201,12.4,1.2,ml,,,,0.53,ak,ak11440051,2014-11-19T01:31:29.419Z,"20km NE of Y, Alaska",earthquake
2014-11-13T05:45:50.840Z,38.8296667,-122.7955,1.75,0.11,md,11,66,0.009614,0.02,nc,nc72342110,2014-11-19T03:49:02.706Z,"6km W of Cobb, California",earthquake
2014-11-13T05:45:08.680Z,38.8175011,-122.8221664,3.63,0.86,md,24,51,0.01021,0.03,nc,nc72342100,2014-11-13T06:04:03.072Z,"7km NW of The Geysers, California",earthquake
2014-11-13T05:43:32.790Z,35.0621667,-118.9208333,7.67,2.09,ml,30,88,0.09853,0.21,ci,ci37060559,2014-11-13T18:46:17.500Z,"18km SSW of Arvin, California",earthquake
2014-11-13T05:43:05.100Z,48.4058,-114.1746,9.7,1.5,mc,17,133.199989344001,0.4141233,0.25,mb,mb14645387,2014-11-17T20:40:35.752Z,"3km N of Columbia Falls, Montana",earthquake
2014-11-13T05:41:49.085Z,41.8897,-119.6399,0.5077,3.12,ml,4,77.74,0.494,0.0119,nn,nn00467610,2014-11-13T13:44:33.097Z,"72km SE of Lakeview, Oregon",earthquake
2014-11-13T05:39:00.450Z,34.3326667,-116.7338333,2.68,0.88,ml,19,68,0.1057,0.11,ci,ci37060551,2014-11-13T20:03:18.910Z,"12km NE of Big Bear City, California",earthquake
2014-11-13T05:26:02.400Z,47.9206,-114.891,7.3,1.2,mc,14,190.799984736001,0.09791637,0.22,mb,mb14119236,2014-11-17T20:40:31.735Z,"49km NE of Thompson Falls, Montana",earthquake
2014-11-13T05:24:50.224Z,36.883,-115.9632,7.4967,0.25,ml,10,180.5,0.067,0.11,nn,nn00467609,2014-11-13T14:43:29.852Z,"71km E of Beatty, Nevada",earthquake
2014-11-13T05:17:02.000Z,61.0621,-148.353,0,2,ml,,,,0.65,ak,ak11440049,2014-11-13T06:58:40.902Z,"36km NNE of Whittier, Alaska",earthquake
2014-11-13T05:14:43.000Z,63.4912,-147.3949,17.6,1,ml,,,,0.41,ak,ak11440048,2014-11-19T01:32:14.601Z,"78km E of Cantwell, Alaska",earthquake
2014-11-13T05:10:37.100Z,19.1795,-68.7003,182,3.9,Md,11,338.4,1.66278159,0.28,pr,pr14317000,2014-11-13T13:13:06.151Z,"42km ENE of Miches, Dominican Republic",earthquake
2014-11-13T05:08:18.500Z,44.8183,-111.5176,7.8,1,mc,18,82.7999933760005,0.06378039,0.06,mb,mb14461547,2014-11-17T20:40:27.673Z,"37km WNW of West Yellowstone, Montana",earthquake
2014-11-13T04:45:06.050Z,40.8746667,-123.2861667,30.67,2.41,md,37,54,0.2204,0.18,nc,nc72342070,2014-11-14T04:42:05.223Z,"29km ESE of Willow Creek, California",earthquake
2014-11-13T04:39:36.000Z,51.289,-178.3053,29.1,2.9,ml,,,,0.41,ak,ak11440047,2014-11-19T01:32:34.768Z,"56km E of Amatignak Island, Alaska",earthquake
2014-11-13T04:30:40.000Z,61.8888,-148.1824,14.2,1.1,ml,,,,0.68,ak,ak11440046,2014-11-19T01:31:32.147Z,"36km ENE of Sutton-Alpine, Alaska",earthquake
2014-11-13T04:09:07.260Z,38.7531662,-122.7160034,1.32,0.92,md,9,110,0.01871,0.03,nc,nc72342055,2014-11-13T04:25:02.567Z,"4km SE of The Geysers, California",earthquake
2014-11-13T03:58:20.000Z,59.8659,-153.2339,115.3,2.1,ml,,,,0.37,ak,ak11445280,2014-11-19T01:31:54.413Z,"74km SSW of Redoubt Volcano, Alaska",earthquake
2014-11-13T03:56:50.400Z,46.196,-122.186,1.2,1,Ml,,86.4,0.00898315,0.14,uw,uw60914767,2014-11-13T05:18:52.245Z,"37km NNE of Amboy, Washington",earthquake
2014-11-13T03:53:51.900Z,19.4673,-155.597,2.5,0.7,Md,,93.6,0.01796631,0.11,hv,hv60801551,2014-11-13T22:42:17.082Z,"28km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-11-13T03:49:17.300Z,18.8995,-67.3184,9,2.5,Md,3,345.6,0.47161552,0.11,pr,pr14317002,2014-11-13T11:52:00.689Z,"50km NNW of San Antonio, Puerto Rico",earthquake
2014-11-13T03:45:10.000Z,64.6691,-148.3804,12.9,0.7,ml,,,,0.45,ak,ak11440045,2014-11-19T01:32:16.661Z,"26km SW of Ester, Alaska",earthquake
2014-11-13T03:44:52.200Z,48.7398,-121.696,4.5,1.1,Md,,140.4,0.11678099,0.24,uw,uw60914762,2014-11-13T05:18:51.886Z,"29km NNW of Rockport, Washington",earthquake
2014-11-13T03:38:30.230Z,38.8201675,-122.7630005,2.35,1.2,md,14,50,0.01162,0.02,nc,nc72342040,2014-11-13T04:12:02.225Z,"3km W of Cobb, California",earthquake
2014-11-13T03:33:58.440Z,38.0864,-94.7377,4.78,2.8,mb_lg,,70,1.187,0.53,us,usc000swvc,2014-11-15T04:09:29.812Z,"9km SE of Mound City, Kansas",earthquake
2014-11-13T03:30:08.320Z,43.6283333,-73.9718333,6.43,1.62,ml,25,67,0.1816,0.22,ld,ld60084066,2014-11-13T04:40:15.584Z,"21km NW of Warrensburg, New York",earthquake
2014-11-13T03:28:37.000Z,18.1842,-67.0261,25,2.1,Md,8,82.8,0.05749218,0.18,pr,pr14317001,2014-11-13T10:55:05.743Z,"4km W of Maricao, Puerto Rico",earthquake
2014-11-13T03:25:44.000Z,63.5036,-147.5432,17.8,0.8,ml,,,,0.65,ak,ak11440044,2014-11-19T01:31:52.499Z,"71km E of Cantwell, Alaska",earthquake
2014-11-13T03:25:41.731Z,41.8822,-119.6344,0.0004,3.17,ml,5,77.89,0.498,0.0932,nn,nn00467600,2014-11-13T11:28:20.077Z,"65km SE of Lakeview, Oregon",earthquake
2014-11-13T03:22:03.330Z,39.3751678,-122.9046631,7.86,1.77,md,7,78,0.1218,0.02,nc,nc72342030,2014-11-13T03:49:02.751Z,"23km N of Upper Lake, California",earthquake
2014-11-13T03:20:39.010Z,39.3753319,-122.9045029,7.93,1.88,md,11,78,0.1217,0.02,nc,nc72342025,2014-11-13T03:36:04.206Z,"23km N of Upper Lake, California",earthquake
2014-11-13T03:17:04.300Z,19.0105,-155.4142,39,1.9,Md,,230.4,0.1527136,0.08,hv,hv60801546,2014-11-14T01:45:04.183Z,"22km SSE of Pahala, Hawaii",earthquake
2014-11-13T03:14:56.420Z,9.0102,127.121,46.46,4.6,mb,,105,8.187,1.04,us,usc000swu1,2014-11-13T11:17:38.530Z,"90km E of Aras-asan, Philippines",earthquake
2014-11-13T03:09:52.000Z,54.2415,-164.3127,24.8,2.2,ml,,,,0.7,ak,ak11440042,2014-11-19T01:32:15.639Z,"89km SW of False Pass, Alaska",earthquake
2014-11-13T03:05:43.000Z,61.7687,-148.1991,10.2,1.1,ml,,,,0.79,ak,ak11445276,2014-11-19T01:31:53.581Z,"34km E of Sutton-Alpine, Alaska",earthquake
2014-11-13T03:03:25.165Z,41.8865,-119.6409,0.8915,2.6,ml,4,242.22,0.493,0.1323,nn,nn00467603,2014-11-13T11:06:06.955Z,"68km SE of Lakeview, Oregon",earthquake
2014-11-13T02:43:38.130Z,33.4548333,-116.5893333,13.14,0.97,ml,23,79,0.04119,0.17,ci,ci37060543,2014-11-13T20:34:15.920Z,"13km SE of Anza, California",earthquake
2014-11-13T02:32:00.010Z,-6.2415,148.2301,54.38,4.8,mb,,90,3.316,0.44,us,usc000swtr,2014-11-13T10:34:29.223Z,"56km NE of Finschhafen, Papua New Guinea",earthquake
2014-11-13T02:29:07.000Z,60.4506,-147.3306,8.1,2,ml,,,,0.65,ak,ak11440026,2014-11-19T01:31:31.257Z,"82km ESE of Whittier, Alaska",earthquake
2014-11-13T02:28:54.013Z,41.8703,-119.6202,0,2.02,ml,3,230.2,0.509,0.0852,nn,nn00467598,2014-11-13T03:58:57.830Z,"69km ESE of Lakeview, Oregon",earthquake
2014-11-13T02:27:34.000Z,62.9082,-149.9492,78.2,1.3,ml,,,,0.54,ak,ak11440020,2014-11-19T01:31:34.848Z,"65km N of Talkeetna, Alaska",earthquake
2014-11-13T02:24:17.200Z,38.8440018,-122.8280029,2.45,0.68,md,13,61,0.007961,0.03,nc,nc72342020,2014-11-13T02:56:05.055Z,"9km WNW of Cobb, California",earthquake
2014-11-13T02:11:26.830Z,40.4011667,-121.4925,4.54,2.16,md,15,92,0.05317,0.11,nc,nc72342000,2014-11-14T11:22:04.546Z,"24km WNW of Chester, California",earthquake
2014-11-13T02:08:02.000Z,61.4091,-140.0813,6.9,1.5,ml,,,,0.73,ak,ak11440016,2014-11-19T01:31:33.743Z,"156km WNW of Haines Junction, Canada",earthquake
2014-11-13T02:00:55.000Z,61.6689,-151.3199,69.5,1.9,ml,,,,0.57,ak,ak11440006,2014-11-19T01:31:37.255Z,"68km W of Willow, Alaska",earthquake
2014-11-13T01:59:27.000Z,53.4803,-166.7364,10.4,0.9,ml,,,,0.22,ak,ak11445271,2014-11-19T01:31:50.873Z,"45km SSW of Unalaska, Alaska",earthquake
2014-11-13T01:52:43.480Z,37.0018333,-112.9148333,20.58,1.43,ml,7,195,0.076,0.09,uu,uu60091597,2014-11-13T16:49:12.500Z,"4km E of Hildale, Utah",earthquake
2014-11-13T01:42:40.000Z,61.1241,-150.303,41.9,1.3,ml,,,,0.38,ak,ak11439923,2014-11-19T01:32:18.902Z,"24km WSW of Anchorage, Alaska",earthquake
2014-11-13T01:33:29.400Z,35.3507,-96.5396,2.765,2.7,ml,,81,,0.59,us,usc000swth,2014-11-13T02:31:43.768Z,"16km SSW of Boley, Oklahoma",earthquake
2014-11-13T01:28:31.370Z,35.3318,-96.5386,2.22,3.6,mwr,,49,0.194,0.43,us,usc000swta,2014-11-15T10:18:11.504Z,"16km NE of Seminole, Oklahoma",earthquake
2014-11-13T01:22:22.369Z,41.8332,-119.6088,0.7279,2.33,ml,3,147.04,0.522,0.153,nn,nn00467593,2014-11-13T04:07:53.993Z,"68km ESE of Lakeview, Oregon",earthquake
2014-11-13T01:18:30.000Z,64.7017,-17.9364,8.16,4.6,mb,,138,1.456,0.32,us,usc000swt9,2014-11-13T09:21:07.397Z,"109km S of Akureyri, Iceland",earthquake
2014-11-13T01:05:17.310Z,38.7871666,-122.7458344,1.74,0.87,md,8,103,0.008129,0.01,nc,nc72341980,2014-11-13T01:36:02.955Z,"1km NE of The Geysers, California",earthquake
2014-11-13T00:49:59.840Z,38.8235016,-122.8443298,2.48,0.69,md,12,82,0.007275,0.01,nc,nc72341965,2014-11-13T01:05:04.780Z,"9km NW of The Geysers, California",earthquake
2014-11-13T00:41:08.293Z,38.2349,-119.1471,13.225,1.24,ml,6,231.88,0.353,0.0504,nn,nn00467590,2014-11-13T00:54:47.403Z,"7km ESE of Bridgeport, California",earthquake
2014-11-13T00:40:16.180Z,4.7447,125.2681,46.35,4.6,mb,,90,4.468,0.5,us,usc000swt7,2014-11-13T08:42:47.413Z,"75km SSW of Sarangani, Philippines",earthquake
2014-11-13T00:39:01.730Z,26.7306,53.8127,10,4.7,mb,,50,2.793,0.58,us,usc000swt6,2014-11-13T08:41:28.634Z,"28km NW of Kish, Iran",earthquake
2014-11-13T00:28:41.750Z,36.0976667,-117.8505,3.97,0.89,ml,16,67,0.02034,0.12,ci,ci37060535,2014-11-13T22:29:56.230Z,"50km N of Inyokern, California",earthquake
2014-11-13T00:13:29.870Z,39.3268,-115.8425,0.02,1.67,ml,6,135.35,0.983,,nn,nn00467585,2014-11-13T00:15:58.829Z,"23km SSE of Eureka, Nevada",earthquake
2014-11-13T00:12:31.761Z,41.7804,-119.6611,6.7108,1.45,ml,3,255.95,0.494,0.03,nn,nn00467621,2014-11-13T06:46:23.811Z,"72km SE of Lakeview, Oregon",earthquake
2014-11-13T00:07:52.000Z,64.9902,-147.2325,1,1.2,ml,,,,0.55,ak,ak11439901,2014-11-19T01:31:35.935Z,"25km NNE of Badger, Alaska",earthquake
2014-11-12T23:55:10.790Z,33.5203333,-116.7391667,5.71,0.33,ml,15,97,0.04498,0.07,ci,ci37060527,2014-11-13T17:48:18.410Z,"7km WSW of Anza, California",earthquake
2014-11-12T23:44:11.300Z,36.0573,-89.8225,8.4,2,md,10,75.5999939520005,0.06288207,0.03,nm,nm60061522,2014-11-13T14:46:59.326Z,"3km SSE of Steele, Missouri",earthquake
2014-11-12T23:19:24.000Z,61.6075,-148.2308,3.1,2.3,ml,,,,0.74,ak,ak11439824,2014-11-17T21:21:52.151Z,"37km E of Lazy Mountain, Alaska",earthquake
2014-11-12T23:12:17.000Z,61.5891,-148.2855,12.5,1.2,ml,,,,0.56,ak,ak11439823,2014-11-17T21:23:04.924Z,"35km E of Lazy Mountain, Alaska",earthquake
2014-11-12T23:05:20.920Z,40.3998333,-121.4706667,8.4,1.53,md,10,123,0.03644,0.1,nc,nc72341945,2014-11-13T22:43:03.958Z,"22km WNW of Chester, California",earthquake
2014-11-12T23:02:48.400Z,45.9923,-122.45,0,0.8,Md,,219.6,0.06288207,0.23,uw,uw60097808,2014-11-13T19:45:03.797Z,"9km N of Amboy, Washington",quarry
2014-11-12T22:55:18.500Z,20.1337,-155.6403,31,1.8,Md,,223.2,0.11678099,0.05,hv,hv60801456,2014-11-13T00:08:42.701Z,"12km NNE of Waimea, Hawaii",earthquake
2014-11-12T22:48:43.980Z,36.7392,-97.5646,4.09,2.8,mb_lg,,54,0.261,0.38,us,usc000swsq,2014-11-13T00:00:05.398Z,"16km ESE of Medford, Oklahoma",earthquake
2014-11-12T22:39:34.440Z,36.0961667,-117.8671667,6.03,0.58,ml,8,221,0.02373,0.1,ci,ci37060519,2014-11-13T17:46:58.202Z,"50km N of Inyokern, California",earthquake
2014-11-12T22:31:12.000Z,62.52,-152.4544,2.1,1.8,ml,,,,0.61,ak,ak11439809,2014-11-17T21:21:13.350Z,"123km WNW of Talkeetna, Alaska",earthquake
2014-11-12T22:13:31.700Z,49.4475,-120.5342,0,2.1,Md,,226.8,0.61085439,0.52,uw,uw60914632,2014-11-12T22:35:18.048Z,"2km SW of Princeton, Canada",quarry
2014-11-12T22:10:29.070Z,35.7185,-118.3408333,4.53,0.72,ml,12,83,0.02498,0.14,ci,ci37060511,2014-11-13T17:45:43.142Z,"7km NW of Weldon, California",earthquake
2014-11-12T22:05:54.840Z,37.3215,-122.1053333,0.01,1.44,md,11,168,0.07778,0.03,nc,nc72341895,2014-11-13T18:40:59.250Z,"3km S of Loyola, California",quarry_blast
2014-11-12T22:01:21.000Z,61.5958,-148.2778,16.2,1.6,ml,,,,0.56,ak,ak11439747,2014-11-17T21:21:17.745Z,"35km E of Lazy Mountain, Alaska",earthquake
2014-11-12T21:53:08.060Z,38.479,-122.549,10.16,1.36,md,27,72,0.06184,0.07,nc,nc72341890,2014-11-19T05:47:04.958Z,"7km WSW of Saint Helena, California",earthquake
2014-11-12T21:52:49.780Z,38.3251648,-122.6875,3,0.89,md,8,166,0.1613,0.05,nc,nc72341885,2014-11-19T02:56:04.640Z,"1km SE of Rohnert Park, California",earthquake
2014-11-12T21:44:42.000Z,62.2034,-150.2401,61.2,1.6,ml,,,,0.46,ak,ak11439740,2014-11-17T21:21:51.285Z,"15km SSW of Talkeetna, Alaska",earthquake
2014-11-12T21:42:20.000Z,63.2969,-151.043,9,1,ml,,,,0.87,ak,ak11439739,2014-11-17T21:21:16.383Z,"105km W of Cantwell, Alaska",earthquake
2014-11-12T21:42:01.820Z,38.7989998,-122.7809982,1.68,0.55,md,9,134,0.007939,0.02,nc,nc72341880,2014-11-12T21:57:01.827Z,"3km NW of The Geysers, California",earthquake
2014-11-12T21:40:00.440Z,37.2747,-97.6158,2.9,4.8,mwr,,31,0.138,0.26,us,usc000swru,2014-11-18T13:56:48.147Z,"13km S of Conway Springs, Kansas",earthquake
2014-11-12T21:37:11.170Z,36.6336,-97.5872,2,2.8,mb_lg,,70,0.308,0.47,us,usc000swrs,2014-11-13T17:25:46.774Z,"23km SE of Medford, Oklahoma",earthquake
2014-11-12T21:35:58.089Z,41.9055,-119.7594,5.2269,1.97,ml,4,224.56,0.405,0.0001,nn,nn00467566,2014-11-12T22:33:13.591Z,"57km ESE of Lakeview, Oregon",earthquake
2014-11-12T21:35:49.413Z,37.246,-117.4529,12.5204,0.4,ml,5,295.21,0.26,0.0761,nn,nn00467577,2014-11-12T22:37:48.435Z,"54km SSW of Goldfield, Nevada",earthquake
2014-11-12T21:25:34.080Z,34.4308333,-118.6386667,3.56,1.36,ml,24,82,0.02398,0.32,ci,ci37060495,2014-11-13T17:40:32.179Z,"2km SE of Val Verde, California",earthquake
2014-11-12T21:16:58.472Z,41.8533,-119.6205,0.4511,1.86,ml,3,322.52,0.511,0.0575,nn,nn00467649,2014-11-13T14:29:15.669Z,"70km ESE of Lakeview, Oregon",earthquake
2014-11-12T21:04:50.000Z,61.3519,-140.986,12.8,1.3,ml,,,,0.42,ak,ak11439629,2014-11-17T21:21:19.960Z,"163km NNE of Cape Yakataga, Alaska",earthquake
2014-11-12T20:59:46.030Z,36.2913,-117.7458,7,1.63,ml,6,256.07,1.341,,nn,nn00467550,2014-11-12T21:01:52.147Z,"45km SE of Lone Pine, California",earthquake
2014-11-12T20:58:43.360Z,33.9148333,-116.7843333,18.31,2.19,ml,81,21,0.08176,0.17,ci,ci37060487,2014-11-13T17:37:59.290Z,"0km SE of Cabazon, California",earthquake
